source_family,artifact_classes,score,size_bytes,modified_utc,content_terms,path
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,32880,2026-09-11T20:08:23.757466+00:00,operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\EARLY_POS_DROPOUT_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,55762,2026-09-11T20:08:23.758485+00:00,operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\EARLY_POS_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,17947,2026-09-11T20:08:23.766477+00:00,operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_VAL_NEG_DROPOUT_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,19206,2026-09-11T20:08:23.767459+00:00,operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_VAL_NEG_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,95906,2026-09-11T20:08:23.769459+00:00,operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_VAL_POS_DROPOUT_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,144996,2026-09-11T20:08:23.770478+00:00,operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\LATER_VAL_POS_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,359617,2026-09-11T20:08:23.773477+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\WINDOW12_CONVERSATION_FEATURES.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,397260,2026-09-11T20:08:23.776474+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\05_FEATURES\WINDOW8_CONVERSATION_FEATURES.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|SURFACE_INVARIANCE_PRIOR,13,371,2026-09-11T20:08:23.787448+00:00,matched,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\DOMAIN_TOPIC_CONTROL.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,9080,2026-09-11T20:08:23.807723+00:00,feature|holdout|matched|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\run_secondary_fast.py
F1|F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,186213,2026-09-11T20:08:23.796445+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\WINDOW12_HOLDOUT_SCORES.csv
F1|F2,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,216570,2026-09-11T20:08:23.800585+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\07_RESULTS\WINDOW8_HOLDOUT_SCORES.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|FREEZE_OR_MANIFEST,13,254,2026-09-11T20:08:23.833729+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_MANIFEST\PORTABLE_MODEL_PROVENANCE.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|FREEZE_OR_MANIFEST,13,1094,2026-09-11T20:12:17.781642+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_MANIFEST\V2_INPUT_SHA256.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,125,2026-09-11T20:10:45.230210+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\13_V2_LMARENA_FEATURES\EXTRACTION_COUNTS.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,516,2026-09-11T20:12:16.420127+00:00,holdout|matched|surface|provider,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\15_V2_RESULTS\MATCHED_CONTROL_RESULTS.csv
F1|F2,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|FREEZE_OR_MANIFEST,13,1157,2026-09-11T19:50:24.727143+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\INPUT_SHA256_MANIFEST.csv
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,1635,2026-09-11T17:04:22+00:00,matched,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\RUN_F1_BR2_V2_EXACT_EXTRACTOR.ps1
F1|F2,FEATURE_CONTRACT|MATCHED_SOURCE_SUBSET|CONTROL_SUBSET,13,125,2026-09-11T20:10:45.230210+00:00,holdout,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_BR2_LMARENA_MATCHED_CONTROL\13_V2_LMARENA_FEATURES\EXTRACTION_COUNTS.csv
F2,MATCHED_SOURCE_SUBSET|CONTEXT_OR_ID_MAP|PROVIDER_OR_MODEL_PRIOR,13,512687,2026-09-10T21:33:36.840044+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\07_SEED_LEVEL_RESULTS.csv
F2,MATCHED_SOURCE_SUBSET|CONTEXT_OR_ID_MAP|PROVIDER_OR_MODEL_PRIOR,13,512687,2026-09-10T21:33:36.840044+00:00,surface,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\07_SEED_LEVEL_RESULTS.csv
F2,CONTROL_SUBSET|FREEZE_OR_MANIFEST|SURFACE_INVARIANCE_PRIOR,13,371,2026-09-11T19:41:20+00:00,matched,C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\05_LEGACY_REFERENCE\DOMAIN_TOPIC_CONTROL.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,95072,2026-09-11T19:23:22+00:00,operator,C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER\frozen_inputs\legacy_features\EARLY_NEG_FEATURES.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,55762,2026-09-11T19:23:22+00:00,operator,C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER\frozen_inputs\legacy_features\EARLY_POS_FEATURES.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,19206,2026-09-11T19:23:22+00:00,operator,C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER\frozen_inputs\legacy_features\LATER_VAL_NEG_FEATURES.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,144996,2026-09-11T19:23:22+00:00,operator,C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER\frozen_inputs\legacy_features\LATER_VAL_POS_FEATURES.csv
F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,4443,2026-09-11T19:29:36+00:00,feature|threshold|holdout|matched,C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE_RUNNER\PACKAGE_SHA256_MANIFEST.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,94982,2026-09-11T19:41:20+00:00,operator,C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER\frozen_inputs\legacy_dropout_features\EARLY_NEG_DROPOUT_FEATURES.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,32880,2026-09-11T19:41:20+00:00,operator,C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER\frozen_inputs\legacy_dropout_features\EARLY_POS_DROPOUT_FEATURES.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,17947,2026-09-11T19:41:20+00:00,operator,C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER\frozen_inputs\legacy_dropout_features\LATER_VAL_NEG_DROPOUT_FEATURES.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,95906,2026-09-11T19:41:20+00:00,operator,C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER\frozen_inputs\legacy_dropout_features\LATER_VAL_POS_DROPOUT_FEATURES.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,95072,2026-09-11T19:41:20+00:00,operator,C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER\frozen_inputs\legacy_features\EARLY_NEG_FEATURES.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,55762,2026-09-11T19:41:20+00:00,operator,C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER\frozen_inputs\legacy_features\EARLY_POS_FEATURES.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,19206,2026-09-11T19:41:20+00:00,operator,C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER\frozen_inputs\legacy_features\LATER_VAL_NEG_FEATURES.csv
F2,FEATURE_CONTRACT|FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,144996,2026-09-11T19:41:20+00:00,operator,C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER\frozen_inputs\legacy_features\LATER_VAL_POS_FEATURES.csv
F2,FROZEN_SCORER_OR_RUNNER|FREEZE_OR_MANIFEST,13,7681,2026-09-11T19:44:34+00:00,feature|threshold|holdout|matched,C:\RSOS\Training data\F2_BR2_EXACT_SEGMENT_REFREEZE_RUNNER\PACKAGE_SHA256_MANIFEST.csv
F2,CONTROL_SUBSET,13,33909,2026-09-11T17:53:32+00:00,feature|threshold|holdout|matched|surface|operator|provider,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\01_FROZEN_IMPLEMENTATION\RUN_F2_A_WILDCHAT_RARITY.py
F2,CONTROL_SUBSET,13,33909,2026-09-11T17:53:32+00:00,feature|threshold|holdout|matched|surface|operator|provider,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\RUN_F2_A_WILDCHAT_RARITY.py
F2|V12,FROZEN_SCORER_OR_RUNNER,13,140124,2026-09-11T14:43:02.720855+00:00,classifier|feature|holdout|matched|surface|invariance|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\00_FROZEN_RUNNER.py
F2|V12,FROZEN_SCORER_OR_RUNNER,13,140124,2026-09-11T14:43:02.720855+00:00,classifier|feature|holdout|matched|surface|invariance|operator,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\00_FROZEN_RUNNER.py
F2|V12|WF1-A|WF1-B,CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,13,94422,2026-09-11T20:19:10+00:00,threshold|surface|operator|provider,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW_PARITY_FIXTURE.json
F2|V12|WF1-A|WF1-B,FEATURE_CONTRACT|CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,13,93038,2026-09-11T20:18:40+00:00,operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\EARLY_NEG_V2_FEATURES.csv
F2|V12|WF1-A|WF1-B,FEATURE_CONTRACT|CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,13,54865,2026-09-11T20:18:40+00:00,operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\EARLY_POS_V2_FEATURES.csv
F2|V12|WF1-A|WF1-B,FEATURE_CONTRACT|CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,13,352220,2026-09-11T20:18:40+00:00,holdout,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\WINDOW12_DETERMINISTIC_FEATURES.csv
F2|V12|WF1-A|WF1-B,FEATURE_CONTRACT|CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,13,389941,2026-09-11T20:18:40+00:00,holdout,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\WINDOW8_DETERMINISTIC_FEATURES.csv
F2|V12|WF1-A|WF1-B,CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,13,94422,2026-09-11T20:19:10+00:00,threshold|surface|operator|provider,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW_PARITY_FIXTURE.json
F2|V12|WF1-A|WF1-B,FEATURE_CONTRACT|CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,13,93038,2026-09-11T20:18:40+00:00,operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\EARLY_NEG_V2_FEATURES.csv
F2|V12|WF1-A|WF1-B,FEATURE_CONTRACT|CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,13,54865,2026-09-11T20:18:40+00:00,operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\EARLY_POS_V2_FEATURES.csv
F2|V12|WF1-A|WF1-B,FEATURE_CONTRACT|CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,13,352220,2026-09-11T20:18:40+00:00,holdout,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\WINDOW12_DETERMINISTIC_FEATURES.csv
F2|V12|WF1-A|WF1-B,FEATURE_CONTRACT|CONTROL_SUBSET|FROZEN_SCORER_OR_RUNNER,13,389941,2026-09-11T20:18:40+00:00,holdout,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\WINDOW8_DETERMINISTIC_FEATURES.csv
V12,FROZEN_SCORER_OR_RUNNER,13,140124,2026-09-11T14:43:02.720855+00:00,classifier|feature|holdout|matched|surface|invariance|operator,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\00_FROZEN_RUNNER.py
V12,FROZEN_SCORER_OR_RUNNER,13,124801,2026-09-12T14:53:27.621500+00:00,classifier|feature|holdout|matched|surface|invariance|operator,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\00_FROZEN_RUNNER.py
V12,FROZEN_SCORER_OR_RUNNER,13,119172,2026-09-11T15:13:55.432509+00:00,classifier|feature|holdout|matched|surface|invariance|operator,C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_STRUCTURED_R3\00_FROZEN_RUNNER.py
V12,FREEZE_OR_MANIFEST,13,6201,2026-09-11T15:55:34.844945+00:00,feature|threshold|holdout|matched|operator|prospective|provider,C:\RSOS\RSOS_TRAINING_DATA_V12_V18_COMPARISON\00_MANIFEST\00_MASTER_FILE_CATALOG.csv
V12,FREEZE_OR_MANIFEST,13,124801,2026-09-11T15:23:47.622523+00:00,classifier|feature|holdout|matched|surface|invariance|operator,C:\RSOS\V12_FINAL_FREEZE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py
V12|WF1-A,PREVIOUS_ADJUDICATION,13,548364,2026-09-13T20:58:06.038146+00:00,classifier|holdout|matched|surface|invariance|operator|adjudication,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_FINAL_ENDPOINT_AUDIT_20260913_235758\WF1_A_FINAL_ENDPOINT_AUDIT_FULL_20260913_235758.txt
V12|WF1-A,FEATURE_CONTRACT|CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION,13,4102,2026-09-13T20:39:27.136187+00:00,holdout,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\25_OPERATOR_FIDELITY.csv
V12|WF1-A,CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION|PROVIDER_OR_MODEL_PRIOR,13,177465,2026-09-13T20:39:45.373035+00:00,matched,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\27_MODEL_NATIVE_PROXY.csv
V12|WF1-A,FREEZE_OR_MANIFEST,13,124801,2026-09-11T15:23:47.622523+00:00,classifier|feature|holdout|matched|surface|invariance|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_FREEZE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py
V12|WF1-A,FROZEN_SCORER_OR_RUNNER,13,124801,2026-09-12T14:53:27.621500+00:00,classifier|feature|holdout|matched|surface|invariance|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00_FROZEN_RUNNER.py
V12|WF1-A,FREEZE_OR_MANIFEST,13,5888,2026-09-12T17:15:01.846165+00:00,classifier|feature|holdout|matched|surface|invariance|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\03_FROZEN_SPECIFICATION.json
V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,13,41762,2026-09-13T23:04:13.358243+00:00,classifier|feature|threshold|surface|invariance|operator|adjudication,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\00_FULL_LOCAL_ESTATE_SHA256.csv
V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,13,34578,2026-09-13T23:04:28.028280+00:00,classifier|feature|threshold|surface|invariance|operator|adjudication,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\03_PUBLIC_PACKAGE_SHA256.csv
V12|WF1-A|WF1-B,PREVIOUS_ADJUDICATION,13,548364,2026-09-13T20:58:06.038146+00:00,classifier|holdout|matched|surface|invariance|operator|adjudication,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\ADJUDICATION\WF1_A_FINAL_ENDPOINT_AUDIT_20260913_235758\WF1_A_FINAL_ENDPOINT_AUDIT_FULL_20260913_235758.txt
V12|WF1-A|WF1-B,FEATURE_CONTRACT|CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION,13,4102,2026-09-13T20:39:27.136187+00:00,holdout,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\25_OPERATOR_FIDELITY.csv
V12|WF1-A|WF1-B,CONTEXT_OR_ID_MAP|PREVIOUS_ADJUDICATION|PROVIDER_OR_MODEL_PRIOR,13,177465,2026-09-13T20:39:45.373035+00:00,matched,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\27_MODEL_NATIVE_PROXY.csv
V12|WF1-A|WF1-B,FREEZE_OR_MANIFEST,13,5888,2026-09-12T17:15:01.846165+00:00,classifier|feature|holdout|matched|surface|invariance|operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\PROTOCOL\PREFLIGHT_FREEZE\03_FROZEN_SPECIFICATION.json
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|FREEZE_OR_MANIFEST,12,312923719,2026-09-11T20:12:48.624242+00:00,,C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|CONTEXT_OR_ID_MAP,12,12228075,2026-09-11T16:08:10.251293+00:00,,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\00_INPUTS\LMARENA_SEARCH_INDEX.csv
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|CONTEXT_OR_ID_MAP,12,3987486,2026-09-11T16:08:09.860674+00:00,,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\00_INPUTS\LMARENA_SEARCH_INDEX.parquet
F1,MATCHED_SOURCE_SUBSET|CONTROL_SUBSET|FREEZE_OR_MANIFEST,12,66,2026-09-11T19:57:43.276257+00:00,,C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\00_MANIFEST\BR1_R1_MODEL_SHA256.txt
